qid	text_a	text_b	label
1518	Grilled Salmon dish	I picked the Grilled Black Cod as my entree, which I absolutely devoured while someone commented that the Grilled Salmon dish was better.	1
1519	sake’s	The sake’s complimented the courses very well and is successfully easing me into the sake world.	1
1520	frozen black sesame mousse	For desserts, we tried the frozen black sesame mousse (interesting but not extraordinary) and matcha (powdered green tea) and blueberry cheesecake, which was phenomenal.	2
1521	matcha (powdered green tea) and blueberry cheesecake	For desserts, we tried the frozen black sesame mousse (interesting but not extraordinary) and matcha (powdered green tea) and blueberry cheesecake, which was phenomenal.	1
1522	brasserie	Maybe it was the great company (I had friends visiting from Philly – yes, it was not a date this time) or the super reasonable price point, but I just can’t say enough good things about this brasserie.	1
1523	Zenkichi	I don’t usually visit the same establishment more than once, what more twice, but I’ll come to Zenkichi anytime for a quiet, unhurried and memorable dinner.	1
1524	service	The service leaves much to be desired, from feeling like you are rushed the place your order, to being ignored the rest of the night.	0
1525	drinks	They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!	0
1526	pita bread	They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!	0
1527	Shabu Shabu	Great Shabu Shabu	1
1528	dishes	I tried a couple other dishes but wasn't too impressed.	2
1529	Shabu Shabu	But for the Shabu Shabu, you won't find much better in NY.	1
1530	meat	The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.	1
1531	sauces	The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.	1
1532	service	The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.	1
1533	meal	The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.	1
1534	kimchi	The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.	1
1535	salad	The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.	1
1536	Korean food	Dokebi gives Williamsburg the right one-two punch of classic Korean food and fusion twists like pork belly tacos.	1
1537	fusion twists	Dokebi gives Williamsburg the right one-two punch of classic Korean food and fusion twists like pork belly tacos.	1
1538	pork belly tacos	Dokebi gives Williamsburg the right one-two punch of classic Korean food and fusion twists like pork belly tacos.	1
1539	hot dogs	The hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun.	1
1540	pork croquette sandwich	The hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun.	1
1541	bun	The hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun.	1
1542	view	Restaurant with a view	2
1543	food	The food tasted very good.	1
1544	family seafood entree	The family seafood entree was very good.	1
1545	main entree	The main entree was also very good.	1
1546	food	Price is high but the food is good, so I would come back again.	1
1547	place	This place doesn't make any sense	0
1548	decor	This place has totally weird decor, stairs going up with mirrored walls - I am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional...	0
1549	mirrored walls	This place has totally weird decor, stairs going up with mirrored walls - I am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional...	0
1550	place	This place is not inviting and the food is totally weird.	0
1551	food	This place is not inviting and the food is totally weird.	0
1552	japanese tapas	The concept of japanese tapas is newly created and clearly doesn't work.	0
1553	food	The food they serve is not comforting, not appetizing and uncooked.	0
1554	Food	Good Food	1
1555	food	The food was great and tasty, but the sitting space was too small, I don't like being cramp in a corner.	1
1556	sitting space	The food was great and tasty, but the sitting space was too small, I don't like being cramp in a corner.	0
1557	place	Over all it was a very nice romantic place .	1
1558	Pacifico	A coworker and I tried Pacifico after work a few Fridays and loved it.	1
1559	atmosphere	The atmosphere was great.	1
1560	food	The food we ordered was excellent, although I wouldn't say the margaritas were anything to write home about.	1
1561	margaritas	The food we ordered was excellent, although I wouldn't say the margaritas were anything to write home about.	2
1562	waitress	Our waitress wasn't mean, but not especially warm or attentive either.	2
1563	restaurant	I must say I am surprised by the bad reviews of the restaurant earlier in the year, though.	1
1564	patio	Regardless, we'll be back and can't wait to visit in the summer to take advantage of the patio.	1
1565	servers	The servers at Flatbush Farm appear to have perfected that ghastly technique of making you feel guilty and ashamed for deigning to attract their attention.	0
1566	server	A different server enhanced the fun, dumping our entrees in front of us halfway through our appetizer (which was delicious).	0
1567	appetizer	A different server enhanced the fun, dumping our entrees in front of us halfway through our appetizer (which was delicious).	1
1568	food	Overall the food quality was pretty good, though I hear the salmon is much better when it hasn't sat cooling in front of the guest.	1
1569	fit-out	The place has a nice fit-out, some attractive furnishings and, from what I could tell, a reasonable wine list (I was given the food menu when I asked for the carte des vins)	1
1570	furnishings	The place has a nice fit-out, some attractive furnishings and, from what I could tell, a reasonable wine list (I was given the food menu when I asked for the carte des vins)	1
1571	wine list	The place has a nice fit-out, some attractive furnishings and, from what I could tell, a reasonable wine list (I was given the food menu when I asked for the carte des vins)	1
1572	palce	How is this palce still open?	0
1573	chicken	I took one look at the chicken and I was appalled.	0
1574	salmon	I took one bite from the $24 salmon, and I have never, in the 17 years I have been going to restaurants tasted salmon as fishy, as dry, and as bland as the one in Flatbush Farms.	0
1575	waitress	At this point, the waitress comes over and asks us if everything was okay, I was literally so shocked that I was speechless and didn't say anything, and guess what, the waitress WALKED away.	0
1576	spinach	So, I switch with my boyfriend again to see if maybe I could stomach the meat and spinach again, but the spinach was so undercooked that I just could not bite through it.	0
1577	manager	This is where it really really gets bad: the manager said, there is absolutely nothing we can do, it's a matter of taste that she didn't like it, and I cannot comp it.	0
1578	drinks	The manager came to the table and said we can do what we want, so we paid for what we did enjoy, the drinks and appetizers, and walked out.	1
1579	appetizers	The manager came to the table and said we can do what we want, so we paid for what we did enjoy, the drinks and appetizers, and walked out.	1
1580	STAFF	THIS STAFF SHOULD BE FIRED.	0
1581	margherita pizza	cirspy crust margherita pizza	1
1582	pizza	it was really good pizza.	1
1583	crust	the crust was imazingly cooked well and pizza was fully loaded:):):)	1
1584	pizza	the crust was imazingly cooked well and pizza was fully loaded:):):)	1
1585	Restaurant	Single Worst Restaurant in Manhattan	0
1586	decor	I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty.	1
1587	pita	I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty.	1
1588	hummus	I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty.	1
1589	grilled octopus	I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty.	1
1590	place	If I could give 0 stars I would do so for this place.	0
1591	scene	It is quite a spectacular scene i'll give them that.	1
1592	decor	The decor however seems to be the distraction so you won't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME!!!!	2
1593	eggplant	The decor however seems to be the distraction so you won't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME!!!!	0
1594	place	How this place survives the competitive west village market in this economy, or any other for that matter, is beyond me.	0
1595	Hot Dogs	Great Hot Dogs!	1
1596	food	Though it's been crowded most times I've gone here, Bark always delivers on their food.	1
1597	Bark	Though it's been crowded most times I've gone here, Bark always delivers on their food.	2
1598	hot dogs	The hot dogs are top notch, and they're Slamwich is amazing!	1
1599	Slamwich	The hot dogs are top notch, and they're Slamwich is amazing!	1
1600	Bark	Going to Bark is always worth the train ride, and will make your tongue and belly very happy!	1
1601	menu	Only complaint is the pricing--I believe it would be more reasonable to pay a dollar less on each item listed on the menu.	0
1602	spot	But nonetheless--great spot, great food.	1
1603	food	But nonetheless--great spot, great food.	1
1604	front of house staff	Fabulous food - if the front of house staff don't put you off – 	0
1605	waiters	Each time we've been, the front of house staff (not the waiters - they're fantastic - but the people who greet and seat you) has been so hideous to us that were it not for the exceptional fish dishes I would never return. 	1
1606	front of house staff	Each time we've been, the front of house staff (not the waiters - they're fantastic - but the people who greet and seat you) has been so hideous to us that were it not for the exceptional fish dishes I would never return. 	0
1607	fish dishes	Each time we've been, the front of house staff (not the waiters - they're fantastic - but the people who greet and seat you) has been so hideous to us that were it not for the exceptional fish dishes I would never return. 	1
1608	BFC	As BFC doesn't take reservations you almost always have to wait by the bar - and be abused by the front of house staff until you are seated, which can be over an hour later!	0
1609	front of house staff	As BFC doesn't take reservations you almost always have to wait by the bar - and be abused by the front of house staff until you are seated, which can be over an hour later!	0
1610	girl	The frizzy retro girl (with winged/ Dame Edna glasses) will yell at you if you try to order a drink. 	0
1611	staff	I'd be horrified if my staff were turning away customers so early and so rudely!	0
1612	girl	There's another girl who I can't describe, she is about 5'6 with brown hair, who eavesdrops on your conversation and chimes in - except she only hears the last part of what you said, so her uninvited opinions are often out of context and nothing to do with what you're *really* talking about. 	0
1613	service	Considering you will spend at least $60 a head, I expect better service. 	0
1614	Maitre-D	Maitre-D-Eat and get out	0
1615	food	The food and service were fine, however the maitre-D was incredibly unwelcoming and arrogant.	1
1616	service	The food and service were fine, however the maitre-D was incredibly unwelcoming and arrogant.	1
1617	maitre-D	The food and service were fine, however the maitre-D was incredibly unwelcoming and arrogant.	0
1618	bottle of wine	While finishing our meals which included a high-end bottle of wine, our son's fiance joined us for a glass of wine and dessert.	1
1619	frontman	This guy refused to seat her and she left, followed shortly by the four of us, but not before I told him that in my 40 years of world travel, including Paris, that I had never seen such a display of bad behavior by a frontman in a restaurant.	0
1620	maitre-D	A word to the wise: you can't dine here and disturb the maitre-D's sense of  table turnover, as whacked as it is, or else.	0
1621	meal	Best meal in a long time!	1
1622	Mussles	Mussles and calamari were superb Saturday evening.	1
1623	calamari	Mussles and calamari were superb Saturday evening.	1
1624	Lamb special	I had the Lamb special which was perfect.	1
1625	flank steak	My father had the flank steak which was very good, and my mother had the swordfish.	1
1626	The Four Seasons restaurant	The Four Seasons restaurant is a great experience.	1
1627	food	The food is great and the environment is even better.	1
1628	environment	The food is great and the environment is even better.	1
1629	Hot Dogs	Taking Hot Dogs to the next level	1
1630	Bark	At first glance this place seems a bit pricey for a hot dog joint, but at Bark you don't just get your average hot dog.	0
1631	hot dog	At first glance this place seems a bit pricey for a hot dog joint, but at Bark you don't just get your average hot dog.	1
1632	Atmosphere	Great Atmosphere	1
1633	fish tacos	I highly recommend the fish tacos, everything else was ok.	1
1634	atmosphere	Cool atmosphere, the fire place in the back really ads to it but needs a bit more heat throughout on a cold night.	1
1635	fire place	Cool atmosphere, the fire place in the back really ads to it but needs a bit more heat throughout on a cold night.	1
1636	service	Poor service and management	0
1637	management	Poor service and management	0
1638	place	Don’t go to this place!	0
1639	Casa la Femme	Had an awful experience at Casa la Femme on a Saturday dinner.	0
1640	manager	The manager was rude and handled the situation extremely poorly.	0
1641	restaurant	Can’t believe how an expensive NYC restaurant can be so disrespectful to its clients.	0
1642	food	The food is very good, but not outstanding.	2
1643	staff	There is no way it justifies the accolades it receives, the attitude of the staff or the wait for a table.	0
1644	bread	The bread was stale, the salad was overpriced and empty.	0
1645	salad	The bread was stale, the salad was overpriced and empty.	0
1646	pasta	The pasta was well cooked, didn't have enough sauce though or flavor.	1
1647	hostess	The hostess was rude and I got a distinct feeling that they did not want to serve us.	0
1648	bartender	The only thing that my friend left out is that when we sat down at the bar the bartender disappeared.	0
1649	waitress	I asked for a menu and the same waitress looked at my like I was insane.	0
1650	staff	Shame on this place for the horrible rude staff and non-existent customer service.	0
1651	customer service	Shame on this place for the horrible rude staff and non-existent customer service.	0
1652	staff	bad staff	0
1653	place	I generally like this place.	1
1654	food	The food is good.	1
1655	space	The design of the space is good.	1
1656	service	But the service is HORRID!	0
1657	waitress	I was there for brunch recently, and we were tag teamed by a waitress and a waiter.	0
1658	waiter	I was there for brunch recently, and we were tag teamed by a waitress and a waiter.	0
1659	waitress	The waitress came to check in on us every few minutes, and began to clear the plates while half of us were still eating (a big pet peeve of mine that happens almost everywhere, so I try to ignore it).	0
1660	place	I wish I could like this place more, and I wish someone would retrain the staff.	0
1661	staff	I wish I could like this place more, and I wish someone would retrain the staff.	0
